LineId,Device,Month,Date,Time,Type,Component,Content,EventId,EventTemplate,ParameterList
1,mail.cup.com,Mar,3,00:41:42,mail,dovecot,"imap-login: Login: user=<trula>, method=PLAIN, rip=127.0.0.1, lip=127.0.0.1, mpid=21389, secured, session=<F9hRkeifZtl/AAAB>",19d70957,"imap-login: Login: user=<<*>>, method=<*>, rip=<*>, lip=<*>, mpid=<*>, secured, <*>","['<trula>', 'PLAIN', '127.0.0.1', '127.0.0.1', '21389', 'session=<F9hRkeifZtl/AAAB>']"
2,mail.cup.com,Mar,3,00:41:42,mail,dovecot,imap(trula): Logged out in=900 out=548,7edba00f,imap(<*>): Logged out in=<*> out=<*>,"['trula', '900', '548']"
3,mail.cup.com,Mar,3,00:42:00,mail,dovecot,"imap-login: Login: user=<portia>, method=PLAIN, rip=127.0.0.1, lip=127.0.0.1, mpid=21392, secured, session=<2yhckuifaNl/AAAB>",19d70957,"imap-login: Login: user=<<*>>, method=<*>, rip=<*>, lip=<*>, mpid=<*>, secured, <*>","['<portia>', 'PLAIN', '127.0.0.1', '127.0.0.1', '21392', 'session=<2yhckuifaNl/AAAB>']"
4,mail.cup.com,Mar,3,00:42:00,mail,dovecot,"imap(portia): Error: file_dotlock_create(/var/mail/portia) failed: Permission denied (euid=1004(portia) egid=1004(portia) missing +w perm: /var/mail, we're not in group 8(mail), dir owned by 0:8 mode=0775) (set mail_privileged_group=mail)",f49657b2,"imap(<*>): Error: file_dotlock_create(<*>) failed: Permission denied (euid=<*>(<*>) egid=<*>(<*>) missing +w perm: /<*>, we're not in group <*>(<*>), dir owned by <*>:<*> mode=<*>) (set mail_privileged_group=<*>)","['portia', '/var/mail/portia', '1004(portia', '1004(portia', 'var/mail', '8(mail', '0:8', '0775', 'mail']"
5,mail.cup.com,Mar,3,00:42:00,mail,dovecot,imap(portia): Logged out in=79 out=878,7edba00f,imap(<*>): Logged out in=<*> out=<*>,"['portia', '79', '878']"
6,mail.cup.com,Mar,3,00:42:06,mail,dovecot,"imap-login: Login: user=<sunni>, method=PLAIN, rip=127.0.0.1, lip=127.0.0.1, mpid=21395, secured, session=<Ha+1kuifatl/AAAB>",19d70957,"imap-login: Login: user=<<*>>, method=<*>, rip=<*>, lip=<*>, mpid=<*>, secured, <*>","['<sunni>', 'PLAIN', '127.0.0.1', '127.0.0.1', '21395', 'session=<Ha+1kuifatl/AAAB>']"
7,mail.cup.com,Mar,3,00:42:06,mail,dovecot,"imap(sunni): Error: file_dotlock_create(/var/mail/sunni) failed: Permission denied (euid=1009(sunni) egid=1009(sunni) missing +w perm: /var/mail, we're not in group 8(mail), dir owned by 0:8 mode=0775) (set mail_privileged_group=mail)",f49657b2,"imap(<*>): Error: file_dotlock_create(<*>) failed: Permission denied (euid=<*>(<*>) egid=<*>(<*>) missing +w perm: /<*>, we're not in group <*>(<*>), dir owned by <*>:<*> mode=<*>) (set mail_privileged_group=<*>)","['sunni', '/var/mail/sunni', '1009(sunni', '1009(sunni', 'var/mail', '8(mail', '0:8', '0775', 'mail']"
8,mail.cup.com,Mar,3,00:42:06,mail,dovecot,imap(sunni): Logged out in=79 out=879,7edba00f,imap(<*>): Logged out in=<*> out=<*>,"['sunni', '79', '879']"
9,mail.cup.com,Mar,3,00:42:17,mail,dovecot,"imap-login: Login: user=<bertie>, method=PLAIN, rip=127.0.0.1, lip=127.0.0.1, mpid=21399, secured, session=<3oddk+ifbNl/AAAB>",19d70957,"imap-login: Login: user=<<*>>, method=<*>, rip=<*>, lip=<*>, mpid=<*>, secured, <*>","['<bertie>', 'PLAIN', '127.0.0.1', '127.0.0.1', '21399', 'session=<3oddk+ifbNl/AAAB>']"
10,mail.cup.com,Mar,3,00:42:17,mail,dovecot,"imap(bertie): Error: file_dotlock_create(/var/mail/bertie) failed: Permission denied (euid=1007(bertie) egid=1007(bertie) missing +w perm: /var/mail, we're not in group 8(mail), dir owned by 0:8 mode=0775) (set mail_privileged_group=mail)",f49657b2,"imap(<*>): Error: file_dotlock_create(<*>) failed: Permission denied (euid=<*>(<*>) egid=<*>(<*>) missing +w perm: /<*>, we're not in group <*>(<*>), dir owned by <*>:<*> mode=<*>) (set mail_privileged_group=<*>)","['bertie', '/var/mail/bertie', '1007(bertie', '1007(bertie', 'var/mail', '8(mail', '0:8', '0775', 'mail']"
11,mail.cup.com,Mar,3,00:42:17,mail,dovecot,imap(bertie): Logged out in=79 out=882,7edba00f,imap(<*>): Logged out in=<*> out=<*>,"['bertie', '79', '882']"
