LineId,Device,Month,Date,Time,Type,Component,Content,EventId,EventTemplate,ParameterList
1,mail.cup.com,Mar,3,22:32:13,mail,dovecot,"imap-login: Login: user=<latrice>, method=PLAIN, rip=127.0.0.1, lip=127.0.0.1, mpid=16082, secured, session=<BtUT4PqftKd/AAAB>",19d70957,"imap-login: Login: user=<<*>>, method=<*>, rip=<*>, lip=<*>, mpid=<*>, secured, <*>","['<latrice>', 'PLAIN', '127.0.0.1', '127.0.0.1', '16082', 'session=<BtUT4PqftKd/AAAB>']"
2,mail.cup.com,Mar,3,22:32:13,mail,dovecot,"imap(latrice): Error: file_dotlock_create(/var/mail/latrice) failed: Permission denied (euid=1002(latrice) egid=1002(latrice) missing +w perm: /var/mail, we're not in group 8(mail), dir owned by 0:8 mode=0775) (set mail_privileged_group=mail)",f49657b2,"imap(<*>): Error: file_dotlock_create(<*>) failed: Permission denied (euid=<*>(<*>) egid=<*>(<*>) missing +w perm: /<*>, we're not in group <*>(<*>), dir owned by <*>:<*> mode=<*>) (set mail_privileged_group=<*>)","['latrice', '/var/mail/latrice', '1002(latrice', '1002(latrice', 'var/mail', '8(mail', '0:8', '0775', 'mail']"
3,mail.cup.com,Mar,3,22:32:13,mail,dovecot,imap(latrice): Logged out in=79 out=882,7edba00f,imap(<*>): Logged out in=<*> out=<*>,"['latrice', '79', '882']"
4,mail.cup.com,Mar,3,22:32:48,mail,dovecot,"imap-login: Login: user=<karri>, method=PLAIN, rip=127.0.0.1, lip=127.0.0.1, mpid=16087, secured, session=</6Ml4vqfuKd/AAAB>",19d70957,"imap-login: Login: user=<<*>>, method=<*>, rip=<*>, lip=<*>, mpid=<*>, secured, <*>","['<karri>', 'PLAIN', '127.0.0.1', '127.0.0.1', '16087', 'session=</6Ml4vqfuKd/AAAB>']"
5,mail.cup.com,Mar,3,22:32:48,mail,dovecot,"imap(karri): Error: file_dotlock_create(/var/mail/karri) failed: Permission denied (euid=1008(karri) egid=1008(karri) missing +w perm: /var/mail, we're not in group 8(mail), dir owned by 0:8 mode=0775) (set mail_privileged_group=mail)",f49657b2,"imap(<*>): Error: file_dotlock_create(<*>) failed: Permission denied (euid=<*>(<*>) egid=<*>(<*>) missing +w perm: /<*>, we're not in group <*>(<*>), dir owned by <*>:<*> mode=<*>) (set mail_privileged_group=<*>)","['karri', '/var/mail/karri', '1008(karri', '1008(karri', 'var/mail', '8(mail', '0:8', '0775', 'mail']"
6,mail.cup.com,Mar,3,22:32:48,mail,dovecot,imap(karri): Logged out in=79 out=882,7edba00f,imap(<*>): Logged out in=<*> out=<*>,"['karri', '79', '882']"
7,mail.cup.com,Mar,3,22:33:12,mail,dovecot,"imap-login: Login: user=<della>, method=PLAIN, rip=127.0.0.1, lip=127.0.0.1, mpid=16097, secured, session=<MkeX4/qfuqd/AAAB>",19d70957,"imap-login: Login: user=<<*>>, method=<*>, rip=<*>, lip=<*>, mpid=<*>, secured, <*>","['<della>', 'PLAIN', '127.0.0.1', '127.0.0.1', '16097', 'session=<MkeX4/qfuqd/AAAB>']"
8,mail.cup.com,Mar,3,22:33:12,mail,dovecot,"imap(della): Error: file_dotlock_create(/var/mail/della) failed: Permission denied (euid=1013(della) egid=1013(della) missing +w perm: /var/mail, we're not in group 8(mail), dir owned by 0:8 mode=0775) (set mail_privileged_group=mail)",f49657b2,"imap(<*>): Error: file_dotlock_create(<*>) failed: Permission denied (euid=<*>(<*>) egid=<*>(<*>) missing +w perm: /<*>, we're not in group <*>(<*>), dir owned by <*>:<*> mode=<*>) (set mail_privileged_group=<*>)","['della', '/var/mail/della', '1013(della', '1013(della', 'var/mail', '8(mail', '0:8', '0775', 'mail']"
9,mail.cup.com,Mar,3,22:33:12,mail,dovecot,imap(della): Logged out in=79 out=880,7edba00f,imap(<*>): Logged out in=<*> out=<*>,"['della', '79', '880']"
10,mail.cup.com,Mar,3,22:33:15,mail,dovecot,"imap-login: Login: user=<della>, method=PLAIN, rip=127.0.0.1, lip=127.0.0.1, mpid=16100, secured, session=<mUnE4/qfvKd/AAAB>",19d70957,"imap-login: Login: user=<<*>>, method=<*>, rip=<*>, lip=<*>, mpid=<*>, secured, <*>","['<della>', 'PLAIN', '127.0.0.1', '127.0.0.1', '16100', 'session=<mUnE4/qfvKd/AAAB>']"
