LineId,Device,Month,Date,Time,Type,Component,Content,EventId,EventTemplate,ParameterList
1,mail.insect.com,Mar,4,12:24:17,mail,dovecot,imap(long): Logged out in=79 out=883,7edba00f,imap(<*>): Logged out in=<*> out=<*>,"['long', '79', '883']"
2,mail.insect.com,Mar,4,12:24:18,mail,dovecot,"imap-login: Login: user=<cedrick>, method=PLAIN, rip=127.0.0.1, lip=127.0.0.1, mpid=9468, secured, session=<WiLXfwagfpN/AAAB>",19d70957,"imap-login: Login: user=<<*>>, method=<*>, rip=<*>, lip=<*>, mpid=<*>, secured, <*>","['<cedrick>', 'PLAIN', '127.0.0.1', '127.0.0.1', '9468', 'session=<WiLXfwagfpN/AAAB>']"
3,mail.insect.com,Mar,4,12:24:18,mail,dovecot,imap(cedrick): Logged out in=39 out=551,7edba00f,imap(<*>): Logged out in=<*> out=<*>,"['cedrick', '39', '551']"
4,mail.insect.com,Mar,4,12:24:23,mail,dovecot,"imap-login: Login: user=<long>, method=PLAIN, rip=127.0.0.1, lip=127.0.0.1, mpid=9470, secured, session=<kEsagAaggJN/AAAB>",19d70957,"imap-login: Login: user=<<*>>, method=<*>, rip=<*>, lip=<*>, mpid=<*>, secured, <*>","['<long>', 'PLAIN', '127.0.0.1', '127.0.0.1', '9470', 'session=<kEsagAaggJN/AAAB>']"
5,mail.insect.com,Mar,4,12:24:23,mail,dovecot,imap(long): Logged out in=39 out=551,7edba00f,imap(<*>): Logged out in=<*> out=<*>,"['long', '39', '551']"
6,mail.insect.com,Mar,4,12:24:23,mail,dovecot,"imap-login: Login: user=<long>, method=PLAIN, rip=127.0.0.1, lip=127.0.0.1, mpid=9472, secured, session=<QgEhgAaggpN/AAAB>",19d70957,"imap-login: Login: user=<<*>>, method=<*>, rip=<*>, lip=<*>, mpid=<*>, secured, <*>","['<long>', 'PLAIN', '127.0.0.1', '127.0.0.1', '9472', 'session=<QgEhgAaggpN/AAAB>']"
7,mail.insect.com,Mar,4,12:24:23,mail,dovecot,"imap(long): Error: file_dotlock_create(/var/mail/long) failed: Permission denied (euid=1007(long) egid=1007(long) missing +w perm: /var/mail, we're not in group 8(mail), dir owned by 0:8 mode=0775) (set mail_privileged_group=mail)",f49657b2,"imap(<*>): Error: file_dotlock_create(<*>) failed: Permission denied (euid=<*>(<*>) egid=<*>(<*>) missing +w perm: /<*>, we're not in group <*>(<*>), dir owned by <*>:<*> mode=<*>) (set mail_privileged_group=<*>)","['long', '/var/mail/long', '1007(long', '1007(long', 'var/mail', '8(mail', '0:8', '0775', 'mail']"
8,mail.insect.com,Mar,4,12:24:23,mail,dovecot,"imap(long): Error: file_dotlock_create(/var/mail/long) failed: Permission denied (euid=1007(long) egid=1007(long) missing +w perm: /var/mail, we're not in group 8(mail), dir owned by 0:8 mode=0775) (set mail_privileged_group=mail)",f49657b2,"imap(<*>): Error: file_dotlock_create(<*>) failed: Permission denied (euid=<*>(<*>) egid=<*>(<*>) missing +w perm: /<*>, we're not in group <*>(<*>), dir owned by <*>:<*> mode=<*>) (set mail_privileged_group=<*>)","['long', '/var/mail/long', '1007(long', '1007(long', 'var/mail', '8(mail', '0:8', '0775', 'mail']"
9,mail.insect.com,Mar,4,12:24:23,mail,dovecot,imap(long): Logged out in=440 out=26517,7edba00f,imap(<*>): Logged out in=<*> out=<*>,"['long', '440', '26517']"
10,mail.insect.com,Mar,4,12:24:25,mail,dovecot,"imap-login: Login: user=<keven>, method=PLAIN, rip=127.0.0.1, lip=127.0.0.1, mpid=9478, secured, session=<NHM6gAaghJN/AAAB>",19d70957,"imap-login: Login: user=<<*>>, method=<*>, rip=<*>, lip=<*>, mpid=<*>, secured, <*>","['<keven>', 'PLAIN', '127.0.0.1', '127.0.0.1', '9478', 'session=<NHM6gAaghJN/AAAB>']"
