LineId,Device,Month,Date,Time,Type,Component,Content,EventId,EventTemplate,ParameterList
1,mail.cup.com,Mar,3,11:16:30,mail,dovecot,imap(bertie): Logged out in=347 out=5245,7edba00f,imap(<*>): Logged out in=<*> out=<*>,"['bertie', '347', '5245']"
2,mail.cup.com,Mar,3,11:16:33,mail,dovecot,"imap-login: Login: user=<bertie>, method=PLAIN, rip=127.0.0.1, lip=127.0.0.1, mpid=30483, secured, session=<IgW5b/GfYOl/AAAB>",19d70957,"imap-login: Login: user=<<*>>, method=<*>, rip=<*>, lip=<*>, mpid=<*>, secured, <*>","['<bertie>', 'PLAIN', '127.0.0.1', '127.0.0.1', '30483', 'session=<IgW5b/GfYOl/AAAB>']"
3,mail.cup.com,Mar,3,11:16:33,mail,dovecot,"imap(bertie): Error: file_dotlock_create(/var/mail/bertie) failed: Permission denied (euid=1007(bertie) egid=1007(bertie) missing +w perm: /var/mail, we're not in group 8(mail), dir owned by 0:8 mode=0775) (set mail_privileged_group=mail)",f49657b2,"imap(<*>): Error: file_dotlock_create(<*>) failed: Permission denied (euid=<*>(<*>) egid=<*>(<*>) missing +w perm: /<*>, we're not in group <*>(<*>), dir owned by <*>:<*> mode=<*>) (set mail_privileged_group=<*>)","['bertie', '/var/mail/bertie', '1007(bertie', '1007(bertie', 'var/mail', '8(mail', '0:8', '0775', 'mail']"
4,mail.cup.com,Mar,3,11:16:33,mail,dovecot,imap(bertie): Logged out in=156 out=1476,7edba00f,imap(<*>): Logged out in=<*> out=<*>,"['bertie', '156', '1476']"
5,mail.cup.com,Mar,3,11:16:45,mail,dovecot,"imap-login: Login: user=<della>, method=PLAIN, rip=127.0.0.1, lip=127.0.0.1, mpid=30485, secured, session=<h21rcPGfYul/AAAB>",19d70957,"imap-login: Login: user=<<*>>, method=<*>, rip=<*>, lip=<*>, mpid=<*>, secured, <*>","['<della>', 'PLAIN', '127.0.0.1', '127.0.0.1', '30485', 'session=<h21rcPGfYul/AAAB>']"
6,mail.cup.com,Mar,3,11:16:45,mail,dovecot,"imap(della): Error: file_dotlock_create(/var/mail/della) failed: Permission denied (euid=1013(della) egid=1013(della) missing +w perm: /var/mail, we're not in group 8(mail), dir owned by 0:8 mode=0775) (set mail_privileged_group=mail)",f49657b2,"imap(<*>): Error: file_dotlock_create(<*>) failed: Permission denied (euid=<*>(<*>) egid=<*>(<*>) missing +w perm: /<*>, we're not in group <*>(<*>), dir owned by <*>:<*> mode=<*>) (set mail_privileged_group=<*>)","['della', '/var/mail/della', '1013(della', '1013(della', 'var/mail', '8(mail', '0:8', '0775', 'mail']"
7,mail.cup.com,Mar,3,11:16:45,mail,dovecot,imap(della): Logged out in=79 out=880,7edba00f,imap(<*>): Logged out in=<*> out=<*>,"['della', '79', '880']"
8,mail.cup.com,Mar,3,11:17:01,mail,CRON[30487],(root) CMD (   cd / && run-parts --report /etc/cron.hourly),aa436bfa,(<*>) CMD ( cd / && run-parts --report /<*>),"['root', 'etc/cron.hourly']"
9,mail.cup.com,Mar,3,11:17:03,mail,dovecot,"imap-login: Login: user=<daryl>, method=PLAIN, rip=127.0.0.1, lip=127.0.0.1, mpid=30491, secured, session=<DOp7cfGfZOl/AAAB>",19d70957,"imap-login: Login: user=<<*>>, method=<*>, rip=<*>, lip=<*>, mpid=<*>, secured, <*>","['<daryl>', 'PLAIN', '127.0.0.1', '127.0.0.1', '30491', 'session=<DOp7cfGfZOl/AAAB>']"
10,mail.cup.com,Mar,3,11:17:03,mail,HORDE,"[horde] Login success for daryl to horde (192.168.10.200) [pid 30120 on line 163 of ""/var/www/mail.cup.com/login.php""]",c9f3df73,"[<*>] Login success for <*> <*> <*> <*> [pid <*> on line <*> of ""/<*>""]","['horde', 'daryl', 'to horde (192.168.10.200)', '30120', '163', 'var/www/mail.cup.com/login.php']"
