LineId,Device,Month,Date,Time,Type,Component,Content,EventId,EventTemplate,ParameterList
1,mail.onion.com,Mar,3,08:02:25,mail,dovecot,imap(idella): Logged out in=276 out=5839,7edba00f,imap(<*>): Logged out in=<*> out=<*>,"['idella', '276', '5839']"
2,mail.onion.com,Mar,3,08:02:29,mail,dovecot,"imap-login: Login: user=<idella>, method=PLAIN, rip=127.0.0.1, lip=127.0.0.1, mpid=11794, secured, session=<BHSiue6fqOl/AAAB>",19d70957,"imap-login: Login: user=<<*>>, method=<*>, rip=<*>, lip=<*>, mpid=<*>, secured, <*>","['<idella>', 'PLAIN', '127.0.0.1', '127.0.0.1', '11794', 'session=<BHSiue6fqOl/AAAB>']"
3,mail.onion.com,Mar,3,08:02:29,mail,dovecot,"imap(idella): Error: file_dotlock_create(/var/mail/idella) failed: Permission denied (euid=1005(idella) egid=1005(idella) missing +w perm: /var/mail, we're not in group 8(mail), dir owned by 0:8 mode=0775) (set mail_privileged_group=mail)",f49657b2,"imap(<*>): Error: file_dotlock_create(<*>) failed: Permission denied (euid=<*>(<*>) egid=<*>(<*>) missing +w perm: /<*>, we're not in group <*>(<*>), dir owned by <*>:<*> mode=<*>) (set mail_privileged_group=<*>)","['idella', '/var/mail/idella', '1005(idella', '1005(idella', 'var/mail', '8(mail', '0:8', '0775', 'mail']"
4,mail.onion.com,Mar,3,08:02:29,mail,dovecot,imap(idella): Logged out in=343 out=6357,7edba00f,imap(<*>): Logged out in=<*> out=<*>,"['idella', '343', '6357']"
5,mail.onion.com,Mar,3,08:02:32,mail,dovecot,"imap-login: Login: user=<idella>, method=PLAIN, rip=127.0.0.1, lip=127.0.0.1, mpid=11798, secured, session=<8tDWue6fqul/AAAB>",19d70957,"imap-login: Login: user=<<*>>, method=<*>, rip=<*>, lip=<*>, mpid=<*>, secured, <*>","['<idella>', 'PLAIN', '127.0.0.1', '127.0.0.1', '11798', 'session=<8tDWue6fqul/AAAB>']"
6,mail.onion.com,Mar,3,08:02:32,mail,dovecot,"imap(idella): Error: file_dotlock_create(/var/mail/idella) failed: Permission denied (euid=1005(idella) egid=1005(idella) missing +w perm: /var/mail, we're not in group 8(mail), dir owned by 0:8 mode=0775) (set mail_privileged_group=mail)",f49657b2,"imap(<*>): Error: file_dotlock_create(<*>) failed: Permission denied (euid=<*>(<*>) egid=<*>(<*>) missing +w perm: /<*>, we're not in group <*>(<*>), dir owned by <*>:<*> mode=<*>) (set mail_privileged_group=<*>)","['idella', '/var/mail/idella', '1005(idella', '1005(idella', 'var/mail', '8(mail', '0:8', '0775', 'mail']"
7,mail.onion.com,Mar,3,08:02:32,mail,dovecot,imap(idella): Logged out in=156 out=1479,7edba00f,imap(<*>): Logged out in=<*> out=<*>,"['idella', '156', '1479']"
8,mail.onion.com,Mar,3,08:02:49,mail,dovecot,"imap-login: Login: user=<tyisha>, method=PLAIN, rip=127.0.0.1, lip=127.0.0.1, mpid=11801, secured, session=<Sp3Wuu6frul/AAAB>",19d70957,"imap-login: Login: user=<<*>>, method=<*>, rip=<*>, lip=<*>, mpid=<*>, secured, <*>","['<tyisha>', 'PLAIN', '127.0.0.1', '127.0.0.1', '11801', 'session=<Sp3Wuu6frul/AAAB>']"
9,mail.onion.com,Mar,3,08:02:49,mail,HORDE,"[horde] Login success for tyisha to horde (192.168.10.185) [pid 9972 on line 163 of ""/var/www/mail.onion.com/login.php""]",c9f3df73,"[<*>] Login success for <*> <*> <*> <*> [pid <*> on line <*> of ""/<*>""]","['horde', 'tyisha', 'to horde (192.168.10.185)', '9972', '163', 'var/www/mail.onion.com/login.php']"
10,mail.onion.com,Mar,3,08:02:49,mail,dovecot,imap(tyisha): Logged out in=26 out=471,7edba00f,imap(<*>): Logged out in=<*> out=<*>,"['tyisha', '26', '471']"
