LineId,Device,Month,Date,Time,Type,Component,Content,EventId,EventTemplate,ParameterList
1,mail.spiral.com,Mar,4,19:50:06,mail,dovecot,"imap(marnie): Error: file_dotlock_create(/var/mail/marnie) failed: Permission denied (euid=1003(marnie) egid=1003(marnie) missing +w perm: /var/mail, we're not in group 8(mail), dir owned by 0:8 mode=0775) (set mail_privileged_group=mail)",f49657b2,"imap(<*>): Error: file_dotlock_create(<*>) failed: Permission denied (euid=<*>(<*>) egid=<*>(<*>) missing +w perm: /<*>, we're not in group <*>(<*>), dir owned by <*>:<*> mode=<*>) (set mail_privileged_group=<*>)","['marnie', '/var/mail/marnie', '1003(marnie', '1003(marnie', 'var/mail', '8(mail', '0:8', '0775', 'mail']"
2,mail.spiral.com,Mar,4,19:50:06,mail,dovecot,imap(marnie): Logged out in=390 out=17816,7edba00f,imap(<*>): Logged out in=<*> out=<*>,"['marnie', '390', '17816']"
3,mail.spiral.com,Mar,4,19:50:06,mail,dovecot,"imap-login: Login: user=<marnie>, method=PLAIN, rip=127.0.0.1, lip=127.0.0.1, mpid=10097, secured, session=<3eAgugygdM5/AAAB>",19d70957,"imap-login: Login: user=<<*>>, method=<*>, rip=<*>, lip=<*>, mpid=<*>, secured, <*>","['<marnie>', 'PLAIN', '127.0.0.1', '127.0.0.1', '10097', 'session=<3eAgugygdM5/AAAB>']"
4,mail.spiral.com,Mar,4,19:50:06,mail,dovecot,"imap(marnie): Error: file_dotlock_create(/var/mail/marnie) failed: Permission denied (euid=1003(marnie) egid=1003(marnie) missing +w perm: /var/mail, we're not in group 8(mail), dir owned by 0:8 mode=0775) (set mail_privileged_group=mail)",f49657b2,"imap(<*>): Error: file_dotlock_create(<*>) failed: Permission denied (euid=<*>(<*>) egid=<*>(<*>) missing +w perm: /<*>, we're not in group <*>(<*>), dir owned by <*>:<*> mode=<*>) (set mail_privileged_group=<*>)","['marnie', '/var/mail/marnie', '1003(marnie', '1003(marnie', 'var/mail', '8(mail', '0:8', '0775', 'mail']"
5,mail.spiral.com,Mar,4,19:50:06,mail,dovecot,imap(marnie): Logged out in=110 out=1841,7edba00f,imap(<*>): Logged out in=<*> out=<*>,"['marnie', '110', '1841']"
6,mail.spiral.com,Mar,4,19:50:10,mail,dovecot,"imap-login: Login: user=<marnie>, method=PLAIN, rip=127.0.0.1, lip=127.0.0.1, mpid=10100, secured, session=<HBFbugygds5/AAAB>",19d70957,"imap-login: Login: user=<<*>>, method=<*>, rip=<*>, lip=<*>, mpid=<*>, secured, <*>","['<marnie>', 'PLAIN', '127.0.0.1', '127.0.0.1', '10100', 'session=<HBFbugygds5/AAAB>']"
7,mail.spiral.com,Mar,4,19:50:10,mail,dovecot,"imap(marnie): Error: file_dotlock_create(/var/mail/marnie) failed: Permission denied (euid=1003(marnie) egid=1003(marnie) missing +w perm: /var/mail, we're not in group 8(mail), dir owned by 0:8 mode=0775) (set mail_privileged_group=mail)",f49657b2,"imap(<*>): Error: file_dotlock_create(<*>) failed: Permission denied (euid=<*>(<*>) egid=<*>(<*>) missing +w perm: /<*>, we're not in group <*>(<*>), dir owned by <*>:<*> mode=<*>) (set mail_privileged_group=<*>)","['marnie', '/var/mail/marnie', '1003(marnie', '1003(marnie', 'var/mail', '8(mail', '0:8', '0775', 'mail']"
8,mail.spiral.com,Mar,4,19:50:10,mail,dovecot,imap(marnie): Logged out in=158 out=1611,7edba00f,imap(<*>): Logged out in=<*> out=<*>,"['marnie', '158', '1611']"
9,mail.spiral.com,Mar,4,19:50:26,mail,dovecot,"imap-login: Login: user=<margareta>, method=PLAIN, rip=127.0.0.1, lip=127.0.0.1, mpid=10102, secured, session=<09ZKuwygeM5/AAAB>",19d70957,"imap-login: Login: user=<<*>>, method=<*>, rip=<*>, lip=<*>, mpid=<*>, secured, <*>","['<margareta>', 'PLAIN', '127.0.0.1', '127.0.0.1', '10102', 'session=<09ZKuwygeM5/AAAB>']"
10,mail.spiral.com,Mar,4,19:50:26,mail,dovecot,"imap(margareta): Error: file_dotlock_create(/var/mail/margareta) failed: Permission denied (euid=1007(margareta) egid=1007(margareta) missing +w perm: /var/mail, we're not in group 8(mail), dir owned by 0:8 mode=0775) (set mail_privileged_group=mail)",f49657b2,"imap(<*>): Error: file_dotlock_create(<*>) failed: Permission denied (euid=<*>(<*>) egid=<*>(<*>) missing +w perm: /<*>, we're not in group <*>(<*>), dir owned by <*>:<*> mode=<*>) (set mail_privileged_group=<*>)","['margareta', '/var/mail/margareta', '1007(margareta', '1007(margareta', 'var/mail', '8(mail', '0:8', '0775', 'mail']"
11,mail.spiral.com,Mar,4,19:50:26,mail,dovecot,imap(margareta): Logged out in=79 out=880,7edba00f,imap(<*>): Logged out in=<*> out=<*>,"['margareta', '79', '880']"
12,mail.spiral.com,Mar,4,19:50:45,mail,dovecot,"imap-login: Login: user=<marnie>, method=PLAIN, rip=127.0.0.1, lip=127.0.0.1, mpid=10104, secured, session=<+B93vAyges5/AAAB>",19d70957,"imap-login: Login: user=<<*>>, method=<*>, rip=<*>, lip=<*>, mpid=<*>, secured, <*>","['<marnie>', 'PLAIN', '127.0.0.1', '127.0.0.1', '10104', 'session=<+B93vAyges5/AAAB>']"
13,mail.spiral.com,Mar,4,19:50:45,mail,dovecot,"imap(marnie): Error: file_dotlock_create(/var/mail/marnie) failed: Permission denied (euid=1003(marnie) egid=1003(marnie) missing +w perm: /var/mail, we're not in group 8(mail), dir owned by 0:8 mode=0775) (set mail_privileged_group=mail)",f49657b2,"imap(<*>): Error: file_dotlock_create(<*>) failed: Permission denied (euid=<*>(<*>) egid=<*>(<*>) missing +w perm: /<*>, we're not in group <*>(<*>), dir owned by <*>:<*> mode=<*>) (set mail_privileged_group=<*>)","['marnie', '/var/mail/marnie', '1003(marnie', '1003(marnie', 'var/mail', '8(mail', '0:8', '0775', 'mail']"
14,mail.spiral.com,Mar,4,19:50:45,mail,dovecot,imap(marnie): Logged out in=79 out=882,7edba00f,imap(<*>): Logged out in=<*> out=<*>,"['marnie', '79', '882']"
15,mail.spiral.com,Mar,4,19:50:52,mail,dovecot,"imap-login: Login: user=<marnie>, method=PLAIN, rip=127.0.0.1, lip=127.0.0.1, mpid=10107, secured, session=<p0TivAygfM5/AAAB>",19d70957,"imap-login: Login: user=<<*>>, method=<*>, rip=<*>, lip=<*>, mpid=<*>, secured, <*>","['<marnie>', 'PLAIN', '127.0.0.1', '127.0.0.1', '10107', 'session=<p0TivAygfM5/AAAB>']"
16,mail.spiral.com,Mar,4,19:50:52,mail,dovecot,"imap(marnie): Error: file_dotlock_create(/var/mail/marnie) failed: Permission denied (euid=1003(marnie) egid=1003(marnie) missing +w perm: /var/mail, we're not in group 8(mail), dir owned by 0:8 mode=0775) (set mail_privileged_group=mail)",f49657b2,"imap(<*>): Error: file_dotlock_create(<*>) failed: Permission denied (euid=<*>(<*>) egid=<*>(<*>) missing +w perm: /<*>, we're not in group <*>(<*>), dir owned by <*>:<*> mode=<*>) (set mail_privileged_group=<*>)","['marnie', '/var/mail/marnie', '1003(marnie', '1003(marnie', 'var/mail', '8(mail', '0:8', '0775', 'mail']"
17,mail.spiral.com,Mar,4,19:50:52,mail,dovecot,imap(marnie): Logged out in=441 out=40646,7edba00f,imap(<*>): Logged out in=<*> out=<*>,"['marnie', '441', '40646']"
18,mail.spiral.com,Mar,4,19:51:04,mail,dovecot,"imap-login: Login: user=<marnie>, method=PLAIN, rip=127.0.0.1, lip=127.0.0.1, mpid=10109, secured, session=</tySvQygfs5/AAAB>",19d70957,"imap-login: Login: user=<<*>>, method=<*>, rip=<*>, lip=<*>, mpid=<*>, secured, <*>","['<marnie>', 'PLAIN', '127.0.0.1', '127.0.0.1', '10109', 'session=</tySvQygfs5/AAAB>']"
19,mail.spiral.com,Mar,4,19:51:04,mail,dovecot,"imap(marnie): Error: file_dotlock_create(/var/mail/marnie) failed: Permission denied (euid=1003(marnie) egid=1003(marnie) missing +w perm: /var/mail, we're not in group 8(mail), dir owned by 0:8 mode=0775) (set mail_privileged_group=mail)",f49657b2,"imap(<*>): Error: file_dotlock_create(<*>) failed: Permission denied (euid=<*>(<*>) egid=<*>(<*>) missing +w perm: /<*>, we're not in group <*>(<*>), dir owned by <*>:<*> mode=<*>) (set mail_privileged_group=<*>)","['marnie', '/var/mail/marnie', '1003(marnie', '1003(marnie', 'var/mail', '8(mail', '0:8', '0775', 'mail']"
20,mail.spiral.com,Mar,4,19:51:04,mail,dovecot,imap(marnie): Logged out in=377 out=40562,7edba00f,imap(<*>): Logged out in=<*> out=<*>,"['marnie', '377', '40562']"
21,mail.spiral.com,Mar,4,19:51:11,mail,dovecot,"imap-login: Login: user=<marnie>, method=PLAIN, rip=127.0.0.1, lip=127.0.0.1, mpid=10111, secured, session=<brv8vQyggM5/AAAB>",19d70957,"imap-login: Login: user=<<*>>, method=<*>, rip=<*>, lip=<*>, mpid=<*>, secured, <*>","['<marnie>', 'PLAIN', '127.0.0.1', '127.0.0.1', '10111', 'session=<brv8vQyggM5/AAAB>']"
22,mail.spiral.com,Mar,4,19:51:11,mail,dovecot,imap(marnie): Logged out in=39 out=551,7edba00f,imap(<*>): Logged out in=<*> out=<*>,"['marnie', '39', '551']"
23,mail.spiral.com,Mar,4,19:51:27,mail,HORDE,"[imp] Message sent to gilberte@mail.spiral.com from marnie (192.168.10.130) [pid 9692 on line 970 of ""/var/www/mail.spiral.com/imp/lib/Compose.php""]",b6f5e68b,"[<*>] Message sent to <*> from <*> (<*>) [pid <*> on line <*> of ""/<*>""]","['imp', 'gilberte@mail.spiral.com', 'marnie', '192.168.10.130', '9692', '970', 'var/www/mail.spiral.com/imp/lib/Compose.php']"
